"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
324416,"휴게음식점",3690000,20161123,"영업/정상",NA,"215.72","스타벅스울산성남삼거리점","커피숍",215.72,"울산광역시 중구 젊음의2거리 33, 2층 (성남동)","울산광역시"
324668,"휴게음식점",4180000,20160523,"영업/정상",NA,"305.57","스타벅스커피춘천석사DT점","커피숍",305.57,"강원도 춘천시 후석로 13, 1,2층 (석사동)","강원도"
324901,"휴게음식점",4200000,20171206,"영업/정상",NA,"299.10","스타벅스커피강릉교동광장점","커피숍",299.1,"강원도 강릉시 교동광장로 114, 1~2층 (교동)","강원도"
325082,"휴게음식점",4200000,20141112,"영업/정상",NA,"337.15","스타벅스커피강릉중앙로점","커피숍",337.15,"강원도 강릉시 경강로 2096 (임당동)","강원도"
325578,"휴게음식점",5670000,20190905,"영업/정상",NA,"493.14","스타벅스 마산회원DT점","커피숍",493.14,"경상남도 창원시 마산회원구 3·15대로 518, 1,2층 (회원동)","경상남도"
325934,"휴게음식점",5670000,20140218,"영업/정상",NA,"228.48","스타벅스커피진해용원점","커피숍",228.48,"경상남도 창원시 진해구 안골로 336, 101,102,103호 (용원동, 형제빌딩)","경상남도"
326005,"휴게음식점",5670000,20170605,"영업/정상",NA,"434.45","스타벅스창원마창대교점","커피숍",434.45,"경상남도 창원시 성산구 삼귀로 159, 1층, 2층 (귀곡동)","경상남도"
326026,"휴게음식점",5670000,20070528,"영업/정상",NA,"180.40","스타벅스신세계마산점","커피숍",180.4,"경상남도 창원시 마산합포구 합포로 251, 지하1층 (산호동)","경상남도"
326181,"휴게음식점",5670000,20180917,"영업/정상",NA,"522.14","스타벅스마산해안대로DT점","커피숍",522.14,"경상남도 창원시 마산합포구 해안대로 383, 1~3층 (오동동)","경상남도"
326565,"휴게음식점",5670000,20150213,"영업/정상",NA,"322.89","스타벅스 마산터미널점","커피숍",322.89,"경상남도 창원시 마산회원구 합성남로 6-1 (합성동, 지상 1,2층)","경상남도"
327190,"휴게음식점",3330000,20130807,"영업/정상",NA,"363.20","스타벅스 부산송정비치점","커피숍",363.2,"부산광역시 해운대구 송정해변로 36 (송정동)","부산광역시"
327235,"휴게음식점",3330000,20081215,"영업/정상",NA,"158.63","스타벅스 블루스퀘어점","커피숍",158.63,"부산광역시 해운대구 좌동로 96 (좌동, 블루스퀘어A동101,102호)","부산광역시"
327260,"휴게음식점",3330000,20130104,"영업/정상",NA,"264.00","스타벅스 센텀KNN점","커피숍",264,"부산광역시 해운대구 센텀서로 30 (우동)","부산광역시"
327272,"휴게음식점",3330000,20150819,"영업/정상",NA,"220.10","스타벅스센텀로점","커피숍",220.1,"부산광역시 해운대구 센텀2로 10 (우동, 센텀메다칼센터102호)","부산광역시"
327333,"휴게음식점",3330000,20160810,"영업/정상",NA,"336.59","스타벅스 부산재송DT","커피숍",336.59,"부산광역시 해운대구 해운대로 189 (재송동)","부산광역시"
327334,"휴게음식점",3330000,20120416,"영업/정상",NA,"91.80","스타벅스 해운대이마트점","커피숍",91.8,"부산광역시 해운대구 좌동순환로 511, 1층 (중동, 해운대이마트)","부산광역시"
327344,"휴게음식점",3330000,20120326,"영업/정상",NA,"152.60","스타벅스제니스스퀘어점","커피숍",152.6,"부산광역시 해운대구 마린시티2로 33 (우동, 두산제니스스퀘어137,138호)","부산광역시"
327345,"휴게음식점",3330000,20120326,"영업/정상",NA,"173.80","스타벅스센텀드림월드점","커피숍",173.8,"부산광역시 해운대구 센텀2로 25 (우동, 센텀드림월드103호)","부산광역시"
327380,"휴게음식점",3330000,20080725,"영업/정상",NA,"322.16","스타벅스 팔레드시즈점","커피숍",322.16,"부산광역시 해운대구 해운대해변로298번길 24 (중동, 팔레드시즈 1-3호, 2-3호)","부산광역시"
327391,"휴게음식점",3330000,20120720,"영업/정상",NA,"194.00","스타벅스센텀시티역점","커피숍",194,"부산광역시 해운대구 센텀동로 9 (우동, 트럼프월드센텀112-2,113호)","부산광역시"
327402,"휴게음식점",3330000,20120618,"영업/정상",NA,"211.69","스타벅스 마린시티아이파크","커피숍",211.69,"부산광역시 해운대구 마린시티2로 38, 업무동 1층 106~108호 (우동, 해운대아이파크)","부산광역시"
327425,"휴게음식점",3330000,20110907,"영업/정상",NA,"227.37","스타벅스 월드마크센텀점","기타 휴게음식점",227.37,"부산광역시 해운대구 센텀동로 25 (우동, 대우월드마크 센텀 115호)","부산광역시"
327448,"휴게음식점",3330000,20090714,"영업/정상",NA,"311.20","스타벅스 해운대달맞이점","커피숍",311.2,"부산광역시 해운대구 달맞이길 189 (중동, 달맞이타워  지하1층, 지상1층)","부산광역시"
327540,"휴게음식점",3390000,20170926,"영업/정상",NA,"429.67","스타벅스 동서대DT점","커피숍",429.67,"부산광역시 사상구 가야대로 338, 1~2층 (주례동)","부산광역시"
327629,"휴게음식점",3290000,20141016,"영업/정상",NA,"297.00","스타벅스커피서면전포역점","커피숍",297,"부산광역시 부산진구 전포대로199번길 27, 1층 (전포동, KH마이우스)","부산광역시"
327815,"휴게음식점",3640000,20171221,"영업/정상",NA,"330.72","스타벅스대전판암디티(DT)점","커피숍",330.72,"대전광역시 동구 옥천로 118, 1,2층 (판암동)","대전광역시"
328055,"휴게음식점",3650000,20160126,"영업/정상",NA,"310.68","스타벅스대전유천디티점","커피숍",310.68,"대전광역시 중구 계백로 1604, 1~2층 (유천동)","대전광역시"
328141,"휴게음식점",3650000,20170313,"영업/정상",NA,"389.18","스타벅스대전대사디티점","커피숍",389.18,"대전광역시 중구 계룡로 949, 1~2층 (대사동)","대전광역시"
328177,"휴게음식점",3650000,20161114,"영업/정상",NA,"235.74","스타벅스대전태평점","커피숍",235.74,"대전광역시 중구 태평로 71, 1층 140호 (태평동, 뉴삼부프라자)","대전광역시"
328246,"휴게음식점",3650000,20100427,"영업/정상",NA,"127.30","스타벅스대전세이","커피숍",127.3,"대전광역시 중구 계백로 1700 (문화동,,1-226,1-227,1-228,1-229 백화점세이(별관 5층))","대전광역시"
328456,"휴게음식점",3670000,20120726,"영업/정상",NA,"161.70","스타벅스대전테크노밸리점","커피숍",161.7,"대전광역시 유성구 테크노4로 105, 1층 1-6,1-11호 (관평동, 대덕티프라자)","대전광역시"
328497,"휴게음식점",3650000,20130416,"영업/정상",NA,"83.12","스타벅스커피대전세이1층점","커피숍",83.12,"대전광역시 중구 계백로 1700, 1층 (문화동)","대전광역시"
328526,"휴게음식점",3470000,20150625,"영업/정상",NA,"255.80","스타벅스대구감삼DT점","커피숍",255.8,"대구광역시 달서구 와룡로 131, 1~3층 (감삼동)","대구광역시"
328576,"휴게음식점",3470000,20141216,"영업/정상",NA,"257.50","스타벅스대구두류DT점","커피숍",257.5,"대구광역시 달서구 달구벌대로 1798, 지상1,2층 (두류동)","대구광역시"
328602,"휴게음식점",3470000,20141027,"영업/정상",NA,"273.29","스타벅스커피 대구상인DT점","커피숍",273.29,"대구광역시 달서구 월곡로 334, 지상1,2층 (상인동)","대구광역시"
328616,"휴게음식점",3470000,20150727,"영업/정상",NA,"198.60","스타벅스커피 대구상인역점","커피숍",198.6,"대구광역시 달서구 월배로 210, 1층 (상인동)","대구광역시"
328701,"휴게음식점",3450000,20120427,"영업/정상",NA,"299.78","스타벅스경북대점","커피숍",299.78,"대구광역시 북구 대학로 75 (산격동, (지하1층~지상3층))","대구광역시"
328703,"휴게음식점",3450000,20140327,"영업/정상",NA,"289.30","스타벅스커피대구침산DT점","커피숍",289.3,"대구광역시 북구 침산로 126, 1,2층 (침산동)","대구광역시"
328955,"휴게음식점",3450000,20150119,"영업/정상",NA,"398.00","스타벅스커피대구동천점","커피숍",398,"대구광역시 북구 동천로 123 (동천동)","대구광역시"
328963,"휴게음식점",3450000,20160426,"영업/정상",NA,"289.04","스타벅스대구칠곡대로DT점","커피숍",289.04,"대구광역시 북구 칠곡중앙대로 348-1, A동 1.2층 (태전동)","대구광역시"
328978,"휴게음식점",3450000,20130827,"영업/정상",NA,"286.67","스타벅스커피대구칠곡점","커피숍",286.67,"대구광역시 북구 학정로 422 (구암동, 태을빌딩 1층)","대구광역시"
329013,"휴게음식점",3590000,20130305,"영업/정상",NA,"425.06","스타벅스 조선대점","커피숍",425.06,"광주광역시 동구 지산로 3, 1,2,3,4층 (서석동)","광주광역시"
329057,"휴게음식점",3590000,20020813,"영업/정상",NA,"283.36","스타벅스 충장서림점","다방",283.36,"광주광역시 동구 충장로 93-5 (금남로2가,(1,2층))","광주광역시"
329065,"휴게음식점",3590000,20141222,"영업/정상",NA,"429.51","스타벅스커피 광주황금점","커피숍",429.51,"광주광역시 동구 중앙로160번길 14, 1~4층 (황금동)","광주광역시"
329098,"휴게음식점",3600000,20110429,"영업/정상",NA,"214.00","스타벅스(상무역점)","커피숍",214,"광주광역시 서구 상무중앙로 7, 1층 (치평동, 상무타워 103,104,106호)","광주광역시"
329325,"휴게음식점",3780000,20210309,"영업/정상",NA,"490.00","스타벅스 분당서현역AK R점","커피숍",490,"경기도 성남시 분당구 황새울로360번길 42, AK플라자 1층 일부호 (서현동)","경기도"
329841,"휴게음식점",3310000,20210415,"영업/정상",NA,"427.46","스타벅스 부산대연못골점","커피숍",427.46,"부산광역시 남구 못골로 87, 1~2(일부)층 (대연동)","부산광역시"
329995,"휴게음식점",3510500,20210309,"영업/정상",NA,"229.44","스타벅스 인하대역점","커피숍",229.44,"인천광역시 미추홀구 독배로 309, 노블레스타워 1층 101,102,103,104호 (용현동)","인천광역시"
330022,"휴게음식점",3050000,20210416,"영업/정상",NA,"310.00","스타벅스 청량리역사점","커피숍",310,"서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 6층 601호 (전농동)","서울특별시"
330068,"휴게음식점",3460000,20210406,"영업/정상",NA,"91.80","스타벅스대구만촌이마트","커피숍",91.8,"대구광역시 수성구 동원로 136, 이마트만촌점 1층 (만촌동)","대구광역시"
330153,"휴게음식점",3900000,20210401,"영업/정상",NA,"161.74","스타벅스광명롯데몰점","커피숍",161.74,"경기도 광명시 일직로 17, 롯데아울렛 1층 일부호 (일직동)","경기도"
330469,"휴게음식점",5530000,20210318,"영업/정상",NA,"302.38","스타벅스 동탄목동점","기타 휴게음식점",302.38,"경기도 화성시 동탄순환대로20길 124, 우성스타파크 A 109,110,111,112,113,114,115호 (목동)","경기도"
331523,"휴게음식점",3180000,20210322,"영업/정상",NA,"348.00","스타벅스 선유도역1번출구점","커피숍",348,"서울특별시 영등포구 양평로 128, 신일전자 사옥 1,2층 (양평동5가)","서울특별시"
331656,"휴게음식점",3020000,20210414,"영업/정상",NA,"304.00","스타벅스 서울역사점","커피숍",304,"서울특별시 용산구 한강대로 405, 서울역(철도역) 2층 101호 (동자동)","서울특별시"
331665,"휴게음식점",5310000,20210322,"영업/정상",NA,"439.10","스타벅스진주혁신도시점","커피숍",439.1,"경상남도 진주시 에나로127번길 30, 드림어반스퀘어 1층 116호, 2층 217호 (충무공동)","경상남도"
331919,"휴게음식점",3000000,20210406,"영업/정상",NA,"245.62","스타벅스 서대문역점","커피숍",245.62,"서울특별시 종로구 통일로 134, 디타워(돈의문) 1층 (평동)","서울특별시"
332205,"휴게음식점",4060000,20210316,"영업/정상",NA,"324.11","스타벅스 파주산내점","커피숍",324.11,"경기도 파주시 청암로17번길 29, B02호,101A호,103호 (목동동)","경기도"
332214,"휴게음식점",3670000,20210316,"영업/정상",NA,"427.36","스타벅스 대전구암디티점","커피숍",427.36,"대전광역시 유성구 월드컵대로289번길 6, 지상1,2층 (구암동)","대전광역시"
333020,"휴게음식점",4810000,20210315,"영업/정상",NA,"274.27","스타벅스 여수마리나점","커피숍",274.27,"전라남도 여수시 웅천로 134, 1층 105,106,107호 (웅천동)","전라남도"
333635,"휴게음식점",3150000,20210225,"영업/정상",NA,"270.73","스타벅스 등촌대로점","커피숍",270.73,"서울특별시 강서구 공항대로 543, 1층 104-2,105,106호 (염창동, 센터스퀘어)","서울특별시"
333693,"휴게음식점",3940000,20210324,"영업/정상",NA,"236.32","스타벅스 고양향동점","커피숍",236.32,"경기도 고양시 덕양구 꽃마을로 4, 104,105,106,107,108호 (향동동)","경기도"
333974,"휴게음식점",3280000,20210302,"영업/정상",NA,"320.73","스타벅스 영도대교점","커피숍",320.73,"부산광역시 영도구 태종로 39, 3층 (대교동1가)","부산광역시"
333981,"휴게음식점",3210000,20210223,"영업/정상",NA,"257.30","스타벅스 서이초교사거리점","커피숍",257.3,"서울특별시 서초구 사임당로 143, 1층 103호 (서초동)","서울특별시"
334138,"휴게음식점",3180000,20210219,"영업/정상",NA,"352.24","스타벅스 영등포구청역점","커피숍",352.24,"서울특별시 영등포구 국회대로 558, 1층 (당산동3가)","서울특별시"
334340,"휴게음식점",5690000,20210223,"영업/정상",NA,"410.36","스타벅스 세종아름점","커피숍",410.36,"세종특별자치시 아름서1길 13-9, 다올비즈니스센터 1,2층 103~105호, 202~203호 (아름동)","세종특별자치시"
334696,"휴게음식점",3180000,20210311,"영업/정상",NA,"274.38","스타벅스 영등포시장교차로점","커피숍",274.38,"서울특별시 영등포구 영중로 45, 1층 (영등포동6가)","서울특별시"
334777,"휴게음식점",3830000,20210408,"영업/정상",NA,"114.03","스타벅스안양이마트점","커피숍",114.03,"경기도 안양시 동안구 관악대로 104, 부방유통 지상1층 (비산동)","경기도"
334941,"휴게음식점",3150000,20210413,"영업/정상",NA,"619.81","스타벅스 마곡나루공원점","기타 휴게음식점",619.81,"서울특별시 강서구 마곡중앙5로 47, 1~3층 (마곡동)","서울특별시"
334976,"휴게음식점",3150000,20210218,"영업/정상",NA,"243.00","스타벅스 강서구청사거리점","커피숍",243,"서울특별시 강서구 화곡로 350, SJ라벨라 1층 104,105,106,107호 (화곡동)","서울특별시"
335243,"휴게음식점",3360000,20210325,"영업/정상",NA,"326.72","스타벅스 명지퍼스트월드점","커피숍",326.72,"부산광역시 강서구 명지국제7로 37, 판매시설동 119호, 120호, 121호 (명지동, 더샵 명지퍼스트월드 2단지)","부산광역시"
335319,"휴게음식점",3660000,20210329,"영업/정상",NA,"411.09","스타벅스 대전용문DT점","커피숍",411.09,"대전광역시 서구 도산로 336, 스타벅스용문DT점 1,2층 (용문동)","대전광역시"
335441,"휴게음식점",3220000,20210408,"영업/정상",NA,"360.00","스타벅스 강남세곡점","커피숍",360,"서울특별시 강남구 헌릉로569길 18, 팜모드빌딩 지상1층 (세곡동)","서울특별시"
335549,"휴게음식점",3090000,20210423,"영업/정상",NA,"294.00","스타벅스쌍문도봉로점","기타 휴게음식점",294,"서울특별시 도봉구 도봉로 444, 1층 (창동)","서울특별시"
335606,"휴게음식점",3040000,20210423,"영업/정상",NA,"231.00","스타벅스중곡점","커피숍",231,"서울특별시 광진구 천호대로 549, 1층 101~103호 (중곡동)","서울특별시"
336175,"휴게음식점",4810000,20210412,"영업/정상",NA,"491.05","스타벅스 여수신월DT점","커피숍",491.05,"전라남도 여수시 신월로 567, 1,2층 (신월동)","전라남도"
336849,"휴게음식점",3000000,20201118,"영업/정상",NA,"207.30","스타벅스 서울대치과병원점","커피숍",207.3,"서울특별시 종로구 대학로 101, 서울대학교 치과병원 융복합치료의료센터 1층 (연건동)","서울특별시"
337344,"휴게음식점",4540000,20201109,"영업/정상",NA,"387.71","스타벅스 논산내동DT점","커피숍",387.71,"충청남도 논산시 시민로 165 (내동)","충청남도"
337796,"휴게음식점",3330000,20201102,"영업/정상",NA,"95.10","스타벅스 해운대엑스더스카이점","커피숍",95.1,"부산광역시 해운대구 달맞이길 30, 지상99층 (중동, 엘시티)","부산광역시"
338193,"휴게음식점",3220000,20201027,"영업/정상",NA,"187.82","스타벅스 코엑스아셈타워점","커피숍",187.82,"서울특별시 강남구 영동대로 517, 아셈타워 지상1층 AT-01호 (삼성동)","서울특별시"
338473,"휴게음식점",3690000,20201027,"영업/정상",NA,"754.68","스타벅스 울산국가정원점","기타 휴게음식점",754.68,"울산광역시 중구 태화강국가정원길 205, 1~2층 (태화동)","울산광역시"
338579,"휴게음식점",3010000,20201023,"영업/정상",NA,"330.00","스타벅스 무교로점","커피숍",330,"서울특별시 중구 무교로 15, 1층 (무교동)","서울특별시"
338855,"휴게음식점",3510500,20201027,"영업/정상",NA,"387.64","스타벅스 인천주안DT점","커피숍",387.64,"인천광역시 미추홀구 인주대로 443, 1,2층 (주안동)","인천광역시"
339040,"휴게음식점",3860000,20201021,"영업/정상",NA,"290.90","스타벅스 부천중동센트럴점","커피숍",290.9,"경기도 부천시 소향로 181, 상가동 105,106,107,108,109호 (중동, 센트럴파크 푸르지오)","경기도"
339300,"휴게음식점",4470000,20201015,"영업/정상",NA,"264.00","스타벅스 충북혁신도시점","커피숍",264,"충청북도 음성군 맹동면 원중로 1416, 102,103,104,105,106호","충청북도"
339620,"휴게음식점",3010000,20201014,"영업/정상",NA,"392.75","스타벅스 명동남산","커피숍",392.75,"서울특별시 중구 퇴계로 132, 1,2층 (남산동3가)","서울특별시"
339682,"휴게음식점",4640000,20201013,"영업/정상",NA,"427.63","스타벅스전주신시가지","커피숍",427.63,"전라북도 전주시 완산구 우전로 255, 1층 104호,2층 202호 (효자동2가)","전라북도"
340130,"휴게음식점",3270000,20200929,"영업/정상",NA,"179.28","스타벅스 범일동일타워점","커피숍",179.28,"부산광역시 동구 조방로 14, 동일타워 1층 2-114호 (범일동)","부산광역시"
340157,"휴게음식점",3240000,20200928,"영업/정상",NA,"366.91","스타벅스 천호대로길동점","커피숍",366.91,"서울특별시 강동구 천호대로 1131, 거산 유팰리스 1,2층 101,102,103,104,201,202호 (길동)","서울특별시"
340244,"휴게음식점",3820000,20201006,"영업/정상",NA,"221.62","스타벅스 의정부이마트","커피숍",221.62,"경기도 의정부시 민락로 210, 이마트 의정부점 지상1층 (민락동)","경기도"
340364,"휴게음식점",3180000,20200924,"영업/정상",NA,"323.64","스타벅스 당산역사거리점","커피숍",323.64,"서울특별시 영등포구 양평로 47, 1~13, 17~19, 24~27호 (당산동5가)","서울특별시"
340405,"휴게음식점",3030000,20200924,"영업/정상",NA,"391.77","스타벅스  성수낙낙점","커피숍",391.77,"서울특별시 성동구 광나루로8길 31, 2동 1층 R101~107호 (성수동2가)","서울특별시"
340485,"휴게음식점",3990000,20200918,"영업/정상",NA,"497.64","스타벅스 남양주화도DT점","커피숍",497.64,"경기도 남양주시 화도읍 수레로 1137, 주1동 1~2층","경기도"
340507,"휴게음식점",4080000,20200925,"영업/정상",NA,"341.84","스타벅스 스타필드안성R점","백화점",341.84,"경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성 1층 1272호","경기도"
340535,"휴게음식점",4060000,20200922,"영업/정상",NA,"134.50","스타벅스 파주운정이마트점","커피숍",134.5,"경기도 파주시 한울로 123, 이마트운정점 1층 (동패동)","경기도"
340591,"휴게음식점",3330000,20200918,"영업/정상",NA,"248.22","스타벅스 그랜드조선부산점","커피숍",248.22,"부산광역시 해운대구 해운대해변로 292, 그랜드 조선 부산 4층 (중동)","부산광역시"
340846,"휴게음식점",6510000,20200922,"영업/정상",NA,"408.11","스타벅스 제주일도DT점","커피숍",408.11,"제주특별자치도 제주시 동광로 130, 안전빌딩2 1~2층 (일도이동)","제주특별자치도"
340888,"휴게음식점",3220000,20200922,"영업/정상",NA,"264.51","스타벅스 대치삼성프라자점","커피숍",264.51,"서울특별시 강남구 영동대로 237, 지상1층 (대치동)","서울특별시"
340940,"휴게음식점",5530000,20200925,"영업/정상",NA,"380.54","스타벅스화성봉담DT점","커피숍",380.54,"경기도 화성시 효행로 219, 스타벅스(기안점) 1,2층 전체호 (기안동)","경기도"
341069,"휴게음식점",3420000,20200925,"영업/정상",NA,"389.00","스타벅스대구각산역DT","기타 휴게음식점",389,"대구광역시 동구 안심로 383, 1~2층 (신서동)","대구광역시"
341105,"휴게음식점",3940000,20200925,"영업/정상",NA,"267.57","스타벅스 고양행신점","커피숍",267.57,"경기도 고양시 덕양구 충장로 126, 1층 일부호 (행신동)","경기도"
341180,"휴게음식점",3420000,20200907,"영업/정상",NA,"374.15","스타벅스 대구율하점","기타 휴게음식점",374.15,"대구광역시 동구 안심로16길 47, 율하동 타임스퀘어 1~2층 115호, 116호, 204호, 205호 (율하동)","대구광역시"
341217,"휴게음식점",3460000,20200907,"영업/정상",NA,".00","스타벅스대구들안길DT점","커피숍",351.15,"대구광역시 수성구 들안로 85, 1층,2층 (상동)","대구광역시"
341419,"휴게음식점",5080000,20200911,"영업/정상",NA,"230.10","스타벅스구미확장단지점","커피숍",230.1,"경상북도 구미시 산동면 신당1로4길 19, 1동 1층 101,102,103,104,105호","경상북도"
341509,"휴게음식점",3410000,20200915,"영업/정상",NA,"297.52","스타벅스 대구228중앙공원점","커피숍",297.52,"대구광역시 중구 동성로2길 95, BL타워 1층 (동성로2가)","대구광역시"
342048,"휴게음식점",3630000,20200910,"영업/정상",NA,"454.22","스타벅스광주비아DT점","커피숍",454.22,"광주광역시 광산구 첨단과기로 81, 1,2층 (비아동)","광주광역시"
342143,"휴게음식점",3210000,20200916,"영업/정상",NA,"372.00","스타벅스 서울웨이브아트센터점","커피숍",372,"서울특별시 서초구 잠원로 145-35, 1,2층 (잠원동)","서울특별시"
342386,"휴게음식점",3780000,20200902,"영업/정상",NA,".00","스타벅스 분당궁내DT점","커피숍",457.36,"경기도 성남시 분당구 대왕판교로 302, 1,2,3층 (궁내동)","경기도"
342714,"휴게음식점",3700000,20180919,"영업/정상",NA,"498.11","스타벅스울산도산사거리DT점","커피숍",498.11,"울산광역시 남구 대암로129번길 9-6, 지상2~3층 (야음동)","울산광역시"
342744,"휴게음식점",3470000,20181001,"영업/정상",NA,"376.89","스타벅스대구월곡DT점","커피숍",376.89,"대구광역시 달서구 월곡로 225, 1~2층 (상인동)","대구광역시"
342756,"휴게음식점",5710000,20151021,"영업/정상",NA,"330.08","스타벅스청주율량DT점","커피숍",330.08,"충청북도 청주시 청원구 충청대로107번길 8 (율량동, 1~2층)","충청북도"
342794,"휴게음식점",5710000,20150917,"영업/정상",NA,"217.80","스타벅스 청주성화점","커피숍",217.8,"충청북도 청주시 서원구 복대로 5, 1층 (개신동)","충청북도"
342854,"휴게음식점",5710000,20140325,"영업/정상",NA,"207.74","스타벅스청주강서점","커피숍",207.74,"충청북도 청주시 흥덕구 강서로 121, 1층 103,104,105,106호 (강서동)","충청북도"
342898,"휴게음식점",5710000,20101125,"영업/정상",NA,"244.06","스타벅스 청주지웰시티점","커피숍",244.06,"충청북도 청주시 흥덕구 대농로 17 (복대동,신영지웰씨티1차상업시설 115,116,117,118,119,120호(1층))","충청북도"
342947,"휴게음식점",5710000,20120813,"영업/정상",NA,"117.18","스타벅스 현대충청점","커피숍",117.18,"충청북도 청주시 흥덕구 직지대로 308, 지하1층 (복대동, 현대백화점)","충청북도"
343088,"휴게음식점",5710000,20160427,"영업/정상",NA,"317.23","스타벅스 청주봉명DT점","커피숍",317.23,"충청북도 청주시 흥덕구 1순환로 514, 1,2층 (봉명동, 휴게동)","충청북도"
343316,"휴게음식점",5710000,20161114,"영업/정상",NA,"234.00","스타벅스커피 오창호수공원점","커피숍",234,"충청북도 청주시 청원구 오창읍 중심상업1로 20, 101~104호 (LK트리플렉스2)","충청북도"
343685,"휴게음식점",3550000,20130508,"영업/정상",NA,"156.00","스타벅스 인천작전점","커피숍",156,"인천광역시 계양구 계양대로 37 (작전동, 1층 일부)","인천광역시"
343897,"휴게음식점",5710000,20120620,"영업/정상",NA,"312.48","스타벅스 청주서문점","커피숍",312.48,"충청북도 청주시 상당구 무심동로392번길 20 (서문동, 1층)","충청북도"
344030,"휴게음식점",5710000,20110715,"영업/정상",NA,"179.87","스타벅스청주터미널점","커피숍",179.87,"충청북도 청주시 흥덕구 풍산로 15 (가경동,1층(1A-001호 일부))","충청북도"
344041,"휴게음식점",5710000,20180123,"영업/정상",NA,"340.27","스타벅스 청주오송점","커피숍",340.27,"충청북도 청주시 흥덕구 오송읍 오송생명로 222, 1~2층","충청북도"
344047,"휴게음식점",5710000,20121026,"영업/정상",NA,"271.95","스타벅스충북대점","커피숍",271.95,"충청북도 청주시 서원구 내수동로 113 (사창동, (1, 2층))","충청북도"
344240,"휴게음식점",5710000,20130520,"영업/정상",NA,"281.13","스타벅스커피오창과학단지점","커피숍",281.13,"충청북도 청주시 청원구 오창읍 과학산업2로 385 (파크에비뉴1차 103호)","충청북도"
344323,"휴게음식점",5710000,20180221,"영업/정상",NA,"304.20","스타벅스커피청주용담DT점","커피숍",304.2,"충청북도 청주시 상당구 산성로 129, 1~2층 (용담동)","충청북도"
345013,"휴게음식점",5530000,20180625,"영업/정상",NA,"456.63","스타벅스동탄능동DT점","커피숍",456.63,"경기도 화성시 동탄지성로 203, 1동 1,2,3층 (능동)","경기도"
345081,"휴게음식점",5530000,20190218,"영업/정상",NA,"394.98","스타벅스 화성향남점","커피숍",394.98,"경기도 화성시 향남읍 발안로 111, 1층일부, 2층일부","경기도"
345775,"휴게음식점",5530000,20161227,"영업/정상",NA,"440.19","스타벅스커피 화성병점DT","커피숍",440.19,"경기도 화성시 효행로 1015, 1,2층 (진안동)","경기도"
345964,"휴게음식점",5530000,20160624,"영업/정상",NA,"266.76","스타벅스 동탄영천점","커피숍",266.76,"경기도 화성시 동탄순환대로 692, 104,202호 (영천동, ACEPLAZA)","경기도"
346029,"휴게음식점",5530000,20200629,"영업/정상",NA,"366.67","스타벅스화성반월DT점","커피숍",366.67,"경기도 화성시 효행로 1241, 1,2층 (반월동)","경기도"
346160,"휴게음식점",4090000,20140324,"영업/정상",NA,"289.57","스타벅스김포시청점","커피숍",289.57,"경기도 김포시 사우중로 35, 1층 (사우동)","경기도"
346272,"휴게음식점",4090000,20130322,"영업/정상",NA,"186.16","스타벅스김포장기점","커피숍",186.16,"경기도 김포시 김포한강4로 117, 1층 102, 103, 104, 105호 (장기동, 홍우프라자)","경기도"
346399,"휴게음식점",4090000,20140220,"영업/정상",NA,"377.73","스타벅스김포풍무DT","커피숍",377.73,"경기도 김포시 풍무로 45-1, 1층 (풍무동)","경기도"
346444,"휴게음식점",4090000,20171117,"영업/정상",NA,"304.96","스타벅스 김포장기커낼점","커피숍",304.96,"경기도 김포시 김포한강2로 41, 에비뉴동 1층 C-5,6,7,8호 (장기동, e편한세상 캐널시티)","경기도"
346704,"휴게음식점",3520000,20160624,"영업/정상",NA,"365.33","스타벅스 인천연수점","커피숍",365.33,"인천광역시 연수구 용담로 115, 파크타워 105,106,203호 (연수동)","인천광역시"
346727,"휴게음식점",3520000,20160622,"영업/정상",NA,"280.90","스타벅스인천송도DT","커피숍",280.9,"인천광역시 연수구 하모니로 136 (송도동, 레인보우빌딩 지상1층)","인천광역시"
346728,"휴게음식점",3520000,20160622,"영업/정상",NA,"234.33","스타벅스송도캠퍼스타운역","커피숍",234.33,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운 A-101,102,103,121,122)","인천광역시"
346832,"휴게음식점",3520000,20100524,"영업/정상",NA,"141.88","스타벅스 연수이마트점","커피숍",141.88,"인천광역시 연수구 경원대로 184 (동춘동,연수이마트 내 지상1층)","인천광역시"
346863,"휴게음식점",3520000,20170704,"영업/정상",NA,"573.89","스타벅스 송도트리플R점","커피숍",573.89,"인천광역시 연수구 송도과학로16번길 33-1, A동 지상1,2층 105B,206B호 (송도동, 송도 트리플스트리트 )","인천광역시"
346934,"휴게음식점",3490000,20180104,"영업/정상",NA,"90.00","스타벅스 인천공항T2에어","커피숍",90,"인천광역시 중구 제2터미널대로 446, 인천공항제2터미널 면세동 3층 (운서동)","인천광역시"
