"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
323499,"휴게음식점",4470000,20170713,"영업/정상",NA,"258.05","투썸플레이스 충북혁신중앙점","커피숍",258.05,"충청북도 음성군 맹동면 장성로 107, 1층 101호","충청북도"
323612,"휴게음식점",4390000,20120125,"영업/정상",NA,"196.85","투썸플레이스","일반조리판매",196.85,"충청북도 충주시 국원대로 179 (금릉동)","충청북도"
324276,"휴게음식점",3700000,20151120,"영업/정상",NA,"270.38","투썸플레이스울산달동목화점","커피숍",270.38,"울산광역시 남구 왕생로 39 (달동)","울산광역시"
324461,"휴게음식점",3690000,20160912,"영업/정상",NA,"248.04","투썸플레이스우정혁신점","커피숍",248.04,"울산광역시 중구 종가로 310, 1층 109~114호 (우정동, M빌딩)","울산광역시"
324556,"휴게음식점",3690000,20141229,"영업/정상",NA,"164.99","투썸플레이스","커피숍",164.99,"울산광역시 중구 종가2길 2-11, 1층 (유곡동)","울산광역시"
324712,"휴게음식점",4180000,20171211,"영업/정상",NA,"16.50","투썸플레이스CGV춘천점","커피숍",16.5,"강원도 춘천시 지석로 80, 춘천시너스카펠라복합빌딩 3층 301호 (퇴계동)","강원도"
324913,"휴게음식점",4200000,20110708,"영업/정상",NA,"236.36","투썸플레이스강릉포남점","커피숍",236.36,"강원도 강릉시 하평1길 14 (포남동,1층)","강원도"
324933,"휴게음식점",4200000,20160714,"영업/정상",NA,"201.00","투썸플레이스(강릉중앙점)","커피숍",201,"강원도 강릉시 신대학길 9 (금학동)","강원도"
325027,"휴게음식점",4200000,20141231,"영업/정상",NA,"230.35","투썸플레이스강릉입암점","커피숍",230.35,"강원도 강릉시 월대산로 81 (입암동)","강원도"
325088,"휴게음식점",4200000,20121127,"영업/정상",NA,"264.33","투썸플레이스강릉교동점","커피숍",264.33,"강원도 강릉시 솔올로 25, 1~2층 (교동)","강원도"
325235,"휴게음식점",4240000,20140722,"영업/정상",NA,"167.00","투썸플레이스삼척해수욕장점","커피숍",167,"강원도 삼척시 테마타운길 33, 6동 1층 101.102호 (갈천동, 삼척테마타운)","강원도"
325250,"휴게음식점",4240000,20150915,"영업/정상",NA,"114.52","투썸플레이스삼척교동점","커피숍",114.52,"강원도 삼척시 정상로 71, 1층 (교동)","강원도"
325403,"휴게음식점",5670000,20190717,"영업/정상",NA,"323.35","투썸플레이스진해자은점","커피숍",323.35,"경상남도 창원시 진해구 장복대로 165, 투썸플레이스 2층 (자은동)","경상남도"
325449,"휴게음식점",5670000,20171109,"영업/정상",NA,"379.30","투썸플레이스 창원용호점","커피숍",379.3,"경상남도 창원시 성산구 용지로169번길 11-14, 1층,2층 107호,207호 (용호동)","경상남도"
325507,"휴게음식점",5670000,20170828,"영업/정상",NA,"268.92","투썸플레이스창원대방점","커피숍",268.92,"경상남도 창원시 성산구 가양로124번길 19, 1층 (대방동)","경상남도"
325516,"휴게음식점",5670000,20171031,"영업/정상",NA,"325.12","투썸플레이스창원경상대병원점","커피숍",325.12,"경상남도 창원시 성산구 삼정자로 7, 2층 (성주동, 남천프라자)","경상남도"
325524,"휴게음식점",5670000,20200326,"영업/정상",NA,"529.00","투썸플레이스 마산삼계점","커피숍",529,"경상남도 창원시 마산회원구 내서읍 경남대로 909, 2~3층","경상남도"
325668,"휴게음식점",5670000,20190626,"영업/정상",NA,"148.50","투썸플레이스진해해양공원점","커피숍",148.5,"경상남도 창원시 진해구 명동로 62, 진해해양공원 짚트랙 1층 (명동)","경상남도"
326198,"휴게음식점",5670000,20180829,"영업/정상",NA,"436.14","투썸플레이스마산창동점","커피숍",436.14,"경상남도 창원시 마산합포구 불종거리로 24, 1~2층 (동성동)","경상남도"
327037,"휴게음식점",5360000,20100706,"영업/정상",NA,"421.36","투썸플레이스 밀양점","패스트푸드",421.36,"경상남도 밀양시 남천강변로 41, 2.3층 (내일동)","경상남도"
327284,"휴게음식점",3330000,20160530,"영업/정상",NA,"78.30","투썸플레이스 해운대이비스점","커피숍",78.3,"부산광역시 해운대구 해운대해변로237번길 12, 1층 (우동)","부산광역시"
327373,"휴게음식점",3330000,20080807,"영업/정상",NA,"318.74","투썸플레이스장산역점","커피숍",318.74,"부산광역시 해운대구 양운로 56 (좌동, 107,108,207,208,209-216호)","부산광역시"
327389,"휴게음식점",3330000,20120924,"영업/정상",NA,"623.00","투썸플레이스달맞이고개2호점","커피숍",623,"부산광역시 해운대구 달맞이길117번가길 174 (중동, 2,3,4층)","부산광역시"
327396,"휴게음식점",3330000,20120725,"영업/정상",NA,"285.71","투썸플레이스부산반여","커피숍",285.71,"부산광역시 해운대구 선수촌로 103-8 (반여동, 지상1층)","부산광역시"
327410,"휴게음식점",3330000,20120622,"영업/정상",NA,"579.57","투썸플레이스 부산송정힐스점","커피숍",579.57,"부산광역시 해운대구 송정광어골로 83 (송정동, 2,3,4층)","부산광역시"
327412,"휴게음식점",3330000,20120425,"영업/정상",NA,"221.88","투썸플레이스벡스코점","커피숍",221.88,"부산광역시 해운대구 센텀3로 32 (우동, 트럼프월드센텀2, 101호)","부산광역시"
327489,"휴게음식점",3390000,20160621,"영업/정상",NA,"352.60","투썸플레이스(괘법점)","커피숍",352.6,"부산광역시 사상구 새벽로 220, 1.2층 (괘법동)","부산광역시"
327678,"휴게음식점",3390000,20130911,"영업/정상",NA,"296.26","투썸플레이스 주례역점","커피숍",296.26,"부산광역시 사상구 가야대로 300 (주례동, 지하1층 지상1층)","부산광역시"
327720,"휴게음식점",3390000,20130107,"영업/정상",NA,"317.52","투썸플레이스 부산동서대점","커피숍",317.52,"부산광역시 사상구 냉정로 113, 지하1,지상1,2층 (주례동)","부산광역시"
327829,"휴게음식점",3640000,20180330,"영업/정상",NA,"483.06","투썸플레이스식장산점","커피숍",483.06,"대전광역시 동구 세천공원로 42, 2,3층 (세천동)","대전광역시"
327851,"휴게음식점",3640000,20171027,"영업/정상",NA,"161.41","투썸플레이스 가오점","커피숍",161.41,"대전광역시 동구 은어송로77번길 7, 2층 (가오동)","대전광역시"
327888,"휴게음식점",3650000,20150826,"영업/정상",NA,"276.49","투썸플레이스대전은행점","커피숍",276.49,"대전광역시 중구 대종로488번길 54, 2층 (은행동)","대전광역시"
327890,"휴게음식점",3650000,20091207,"영업/정상",NA,"156.23","투썸플레이스대전씨지브이","커피숍",156.23,"대전광역시 중구 계백로 1700, 별관6층 (문화동)","대전광역시"
328354,"휴게음식점",3660000,20170929,"영업/정상",NA,"377.62","투썸플레이스 대전탄방중앙점","커피숍",377.62,"대전광역시 서구 둔산남로 94, 1,2(각일부)층 (탄방동)","대전광역시"
328386,"휴게음식점",3660000,20170511,"영업/정상",NA,"169.41","투썸플레이스 월평선사점","커피숍",169.41,"대전광역시 서구 청사로 128, 1층 103호,106호 (월평동, 칼릭스빌딩, 106호일부)","대전광역시"
328418,"휴게음식점",3670000,20110411,"영업/정상",NA,"237.28","투썸플레이스 충남대점","커피숍",237.28,"대전광역시 유성구 대학로 87 (궁동,지상1층)","대전광역시"
328440,"휴게음식점",3670000,20101026,"영업/정상",NA,"114.40","투썸플레이스대덕테크노밸리점","커피숍",114.4,"대전광역시 유성구 관평2로 20 (관평동,지상1층)","대전광역시"
328454,"휴게음식점",3670000,20100705,"영업/정상",NA,"308.20","투썸플레이스 대전노은역","커피숍",308.2,"대전광역시 유성구 은구비서로23번길 15, 지상1,2층 (지족동)","대전광역시"
328462,"휴게음식점",3670000,20110811,"영업/정상",NA,"98.31","투썸플레이스대전반석점","커피숍",98.31,"대전광역시 유성구 반석로 7, 지상1층 112,113,114호 (반석동)","대전광역시"
328505,"휴게음식점",3650000,20130521,"영업/정상",NA,"303.70","투썸플레이스","커피숍",303.7,"대전광역시 중구 계룡로 911, 1,2층 (문화동)","대전광역시"
328525,"휴게음식점",3470000,20150702,"영업/정상",NA,"299.07","투썸플레이스 월성점","커피숍",299.07,"대구광역시 달서구 상원로 189, 1~2층 (월성동)","대구광역시"
328642,"휴게음식점",3450000,20140714,"영업/정상",NA,"165.00","투썸플레이스대구태전점","일반조리판매",165,"대구광역시 북구 칠곡중앙대로 393 (태전동)","대구광역시"
328682,"휴게음식점",3450000,20140818,"영업/정상",NA,"206.20","투썸플레이스경북대점","커피숍",206.2,"대구광역시 북구 대학로 65, 1.2층 (산격동)","대구광역시"
328724,"휴게음식점",3450000,20120828,"영업/정상",NA,"237.14","투썸플레이스(동천점)","커피숍",237.14,"대구광역시 북구 동천로 133, 203호 (동천동, 대성시티프라자)","대구광역시"
328887,"휴게음식점",3450000,20130611,"영업/정상",NA,"364.00","투썸플레이스대구침산점","커피숍",364,"대구광역시 북구 옥산로17길 47 (침산동)","대구광역시"
328972,"휴게음식점",3450000,20150722,"영업/정상",NA,"287.66","투썸플레이스대구금호점","커피숍",287.66,"대구광역시 북구 한강로4길 9, 1,2층 104,105,202호 (사수동)","대구광역시"
329202,"휴게음식점",3590000,20210402,"영업/정상",NA,"323.36","투썸플레이스 광주 계림 그랜드센트럴점","커피숍",323.36,"광주광역시 동구 동계천로 26, 1-2층 (대인동)","광주광역시"
329347,"휴게음식점",3210000,20210421,"영업/정상",NA,"162.50","투썸플레이스 청계산입구역점","커피숍",162.5,"서울특별시 서초구 청계산로 201, 서초포레지움 1층 103, 104, 105호 (신원동)","서울특별시"
329492,"휴게음식점",3550000,20210317,"영업/정상",NA,"436.41","투썸플레이스 인천계양구청점","커피숍",436.41,"인천광역시 계양구 계양문화로 58, 1,2층 (계산동)","인천광역시"
329494,"휴게음식점",3740000,20210421,"영업/정상",NA,"531.89","투썸플레이스 북수원정자타운점","커피숍",531.89,"경기도 수원시 장안구 정자천로 171, 1층 일부호 (정자동)","경기도"
329500,"휴게음식점",3120000,20210420,"영업/정상",NA,"105.80","투썸플레이스 가재울엘가점","커피숍",105.8,"서울특별시 서대문구 모래내로 151, 101동 101호 (남가좌동, 디엠씨엘가)","서울특별시"
329653,"휴게음식점",5690000,20210421,"영업/정상",NA,"297.48","투썸플레이스 세종소담레전드타워점","커피숍",297.48,"세종특별자치시 소담로 70, 레전드타워 1층 101~105호 (소담동)","세종특별자치시"
329758,"휴게음식점",4050000,20210416,"영업/정상",NA,"210.00","투썸플레이스 죽전1동점","커피숍",210,"경기도 용인시 수지구 현암로 162, 1층 101호 일부호 (죽전동)","경기도"
329834,"휴게음식점",3860000,20210415,"영업/정상",NA,"217.54","투썸플레이스 부천괴안점","커피숍",217.54,"경기도 부천시 경인로536번길 27, 메디슨167 1층 일부호 (괴안동)","경기도"
330085,"휴게음식점",3940000,20210420,"영업/정상",NA,"294.56","투썸플레이스 푸른마을점","커피숍",294.56,"경기도 고양시 덕양구 푸른마을로 34-11, 1층(일부)2층 (고양동)","경기도"
330339,"휴게음식점",3030000,20210406,"영업/정상",NA,"367.53","투썸플레이스 서울숲역점","커피숍",367.53,"서울특별시 성동구 왕십리로 58, 1,2층 101,201호 (성수동1가)","서울특별시"
330713,"휴게음식점",4200000,20210319,"영업/정상",NA,"283.84","투썸플레이스강릉역점","커피숍",283.84,"강원도 강릉시 용지로 176, 강릉역 1~2층 (교동)","강원도"
330995,"휴게음식점",3820000,20210331,"영업/정상",NA,"114.69","투썸플레이스 의정부제일지점","커피숍",114.69,"경기도 의정부시 태평로73번길 21, 지상2층 (의정부동)","경기도"
331053,"휴게음식점",3070000,20210401,"영업/정상",NA,"201.11","투썸플레이스 월곡역 코업스타점","커피숍",201.11,"서울특별시 성북구 화랑로 76, 코업스타클래스 1층 105-2 및 106호 (하월곡동)","서울특별시"
331117,"휴게음식점",4190000,20210414,"영업/정상",NA,"232.10","투썸플레이스원주기업도시스타세븐점","커피숍",232.1,"강원도 원주시 지정면 신지정로 211, 157,158,228,229호","강원도"
331156,"휴게음식점",3990000,20210426,"영업/정상",NA,"220.88","투썸플레이스 다산욱현하이브점","커피숍",220.88,"경기도 남양주시 다산중앙로171번길 40, 욱현하이브 112~116호 (다산동)","경기도"
331934,"휴게음식점",3530000,20210322,"영업/정상",NA,"246.49","투썸플레이스인천간석사거리점","커피숍",246.49,"인천광역시 남동구 호구포로 887, 하나프라자 1층 101호 (간석동)","인천광역시"
332446,"휴게음식점",3180000,20210222,"영업/정상",NA,"319.20","투썸플레이스 여의도파크원점","기타 휴게음식점",319.2,"서울특별시 영등포구 여의대로 108, 파크원 1층 (여의도동)","서울특별시"
332468,"휴게음식점",3220000,20210209,"영업/정상",NA,"131.74","투썸플레이스 강남삼성로점","커피숍",131.74,"서울특별시 강남구 삼성로 519, 원혜빌딩 지상1층 (삼성동)","서울특별시"
332715,"휴게음식점",4190000,20210210,"영업/정상",NA,"278.15","투썸플레이스원주관설점","커피숍",278.15,"강원도 원주시 시청로 528, 1층,2층 (관설동)","강원도"
333260,"휴게음식점",3900000,20210215,"영업/정상",NA,".00","투썸플레이스광명6동점","커피숍",246.47,"경기도 광명시 광명로 817, 백석빌딩 1층 (광명동)","경기도"
333404,"휴게음식점",5130000,20210323,"영업/정상",NA,"1,012.96","투썸플레이스 경산월드컵대로점","커피숍",1012.96,"경상북도 경산시 삼성현로 62, 2, 3층 (옥산동)","경상북도"
333420,"휴게음식점",3860000,20210312,"영업/정상",NA,"218.84","투썸플레이스 부천남부점","커피숍",218.84,"경기도 부천시 경인로 242, 1,2,3층 (심곡본동)","경기도"
333467,"휴게음식점",4900000,20210312,"영업/정상",NA,"370.05","투썸플레이스 화순도곡점","커피숍",370.05,"전라남도 화순군 도곡면 지강로 519, 1~2층","전라남도"
333496,"휴게음식점",5430000,20210215,"영업/정상",NA,"317.93","투썸플레이스(Twosomeplace) 경남남해점","커피숍",317.93,"경상남도 남해군 남해읍 스포츠로 12-1","경상남도"
333866,"휴게음식점",3000000,20210304,"영업/정상",NA,"442.31","투썸플레이스 서린동청계광장점","기타 휴게음식점",442.31,"서울특별시 종로구 청계천로 17, 지하1, 지상1~3층 (서린동)","서울특별시"
334075,"휴게음식점",4050000,20210217,"영업/정상",NA,"159.89","투썸플레이스 성복점","커피숍",159.89,"경기도 용인시 수지구 성복1로 35, 지하2층 118호, 119호, 120호, 121호 (성복동, 성복역 롯데캐슬 클라시엘)","경기도"
334680,"휴게음식점",3020000,20210329,"영업/정상",NA,"203.77","투썸플레이스숙대입구역점","커피숍",203.77,"서울특별시 용산구 한강대로 280-1, 1층 제1호 (남영동)","서울특별시"
334905,"휴게음식점",3470000,20210408,"영업/정상",NA,"183.70","투썸플레이스 대구죽전하늘채점","커피숍",183.7,"대구광역시 달서구 장기로 225, 영빈타워 주건축물제1동 1층 (장기동)","대구광역시"
335169,"휴게음식점",3610000,20210413,"영업/정상",NA,"200.75","투썸플레이스 광주진월점","커피숍",200.75,"광주광역시 남구 서문대로 725, 1층 (진월동)","광주광역시"
335225,"휴게음식점",3400000,20210311,"영업/정상",NA,"372.10","투썸플레이스 일광신도시점","커피숍",372.1,"부산광역시 기장군 일광면 해빛1로 5, 106호 201호","부산광역시"
335570,"휴게음식점",3290000,20210409,"영업/정상",NA,"95.76","투썸플레이스동의대행복기숙사점","커피숍",95.76,"부산광역시 부산진구 엄광로 176, 동의대학교 타동기숙사 1층 (가야동)","부산광역시"
335927,"휴게음식점",3460000,20210308,"영업/정상",NA,"238.23","투썸플레이스대구법원점","커피숍",238.23,"대구광역시 수성구 동대구로 376, 범어1번가 101, 202호 (범어동, 범어숲 화성파크드림S)","대구광역시"
336480,"휴게음식점",3560000,20201113,"영업/정상",NA,"253.95","투썸플레이스 청라시티타워점","커피숍",253.95,"인천광역시 서구 청라한내로72번길 23, 쓰리엠파크 119,206호 (청라동)","인천광역시"
336646,"휴게음식점",4640000,20201119,"영업/정상",NA,"475.63","투썸플레이스전주효천점","커피숍",475.63,"전라북도 전주시 완산구 쑥고개로 324, 세진빌딩 1층101호,2층201호 (효자동2가)","전라북도"
336768,"휴게음식점",3520000,20201112,"영업/정상",NA,"263.26","투썸플레이스 송도커낼워크점","커피숍",263.26,"인천광역시 연수구 아트센터대로 87, 커낼워크D4 WINTER 401동 101,201호 (송도동)","인천광역시"
336978,"휴게음식점",3100000,20201113,"영업/정상",NA,"339.10","투썸플레이스 노원구청점","커피숍",339.1,"서울특별시 노원구 노해로 449, 덕화빌딩 1,2층 (상계동)","서울특별시"
337012,"휴게음식점",3180000,20201118,"영업/정상",NA,"221.01","투썸플레이스 대림역점","커피숍",221.01,"서울특별시 영등포구 도림로 135, 1층, 2층 (대림동)","서울특별시"
337236,"휴게음식점",3990000,20201110,"영업/정상",NA,"296.10","투썸플레이스 남양주덕소점","커피숍",296.1,"경기도 남양주시 와부읍 월문천로 115, 1,2층","경기도"
337496,"휴게음식점",3070000,20201110,"영업/정상",NA,"178.90","투썸플레이스 종암점","커피숍",178.9,"서울특별시 성북구 종암로 103, 지상1, 2층 (종암동)","서울특별시"
337862,"휴게음식점",4520000,20201109,"영업/정상",NA,"221.20","투썸플레이스 아산신용화점","커피숍",221.2,"충청남도 아산시 어의정로 93, 1층 (온천동)","충청남도"
338204,"휴게음식점",5690000,20201027,"영업/정상",NA,"509.95","투썸플레이스 세종신흥점","커피숍",509.95,"세종특별자치시 조치원읍 이화로 34, 1~2층","세종특별자치시"
338369,"휴게음식점",5080000,20201026,"영업/정상",NA,"203.90","투썸플레이스구미봉곡점","커피숍",203.9,"경상북도 구미시 봉곡북로 69, 1층 (봉곡동)","경상북도"
338465,"휴게음식점",3210000,20201027,"영업/정상",NA,"167.75","투썸플레이스 서초구청점","커피숍",167.75,"서울특별시 서초구 서운로 7, 특수건설빌딩 1층 (서초동)","서울특별시"
338926,"휴게음식점",3150000,20201013,"영업/정상",NA,"286.34","투썸플레이스 화곡역점","커피숍",286.34,"서울특별시 강서구 강서로 163, 콤마빌딩 1~2층 (화곡동)","서울특별시"
339110,"휴게음식점",3630000,20201020,"영업/정상",NA,"417.08","투썸플레이스하남3지구점","커피숍",417.08,"광주광역시 광산구 하남대로 33, 1~2층 (하남동)","광주광역시"
339158,"휴게음식점",4070000,20201019,"영업/정상",NA,"261.19","투썸플레이스 이천마장점","커피숍",261.19,"경기도 이천시 마장면 오천로 55, MJ프라자 108호,109호,203호","경기도"
339523,"휴게음식점",3350000,20201021,"영업/정상",NA,"236.22","투썸플레이스 부산구서SK점","커피숍",236.22,"부산광역시 금정구 수림로72번길 104, 1~2층 (구서동)","부산광역시"
339537,"휴게음식점",4220000,20201014,"영업/정상",NA,"145.37","투썸플레이스 태백중앙로점","커피숍",145.37,"강원도 태백시 번영로 357, 2층 (황지동)","강원도"
340087,"휴게음식점",3510500,20200923,"영업/정상",NA,"300.25","투썸플레이스 제물포역점","커피숍",300.25,"인천광역시 미추홀구 경인로 154, 삼육외국어학원 1층 (숭의동)","인천광역시"
340175,"휴게음식점",3520000,20200923,"영업/정상",NA,"157.79","투썸플레이스 송도랜드마크시티점","커피숍",157.79,"인천광역시 연수구 랜드마크로 68, 301동 1층 76호,77호,78호 (송도동, 랜드마크시티센트럴더샵)","인천광역시"
340555,"휴게음식점",3990000,20201008,"영업/정상",NA,"280.00","투썸플레이스 평내호평점","커피숍",280,"경기도 남양주시 경춘로 1329, 1층 (평내동)","경기도"
340632,"휴게음식점",3150000,20200921,"영업/정상",NA,"257.40","투썸플레이스 마곡역점","커피숍",257.4,"서울특별시 강서구 마곡중앙로 59-9, 1~2층 101~102,201~204호 (마곡동)","서울특별시"
340816,"휴게음식점",3940000,20200921,"영업/정상",NA,"255.13","투썸플레이스일산마두점","커피숍",255.13,"경기도 고양시 일산동구 중앙로 1181, 1,2층 일부호 (장항동)","경기도"
340915,"휴게음식점",4810000,20200925,"영업/정상",NA,"177.79","투썸플레이스 여수죽림점","커피숍",177.79,"전라남도 여수시 소라면 죽림중앙로 7-39, 1층 103호, 104호","전라남도"
340965,"휴게음식점",3210000,20200921,"영업/정상",NA,"248.00","투썸플레이스 서초센트럴아이파크점","커피숍",248,"서울특별시 서초구 반포대로18길 36, 1층 105호, 106호 (서초동, 서초센트럴IPARK)","서울특별시"
341125,"휴게음식점",3030000,20200907,"영업/정상",NA,"306.86","투썸플레이스 성수낙낙점","커피숍",306.86,"서울특별시 성동구 아차산로17길 49, A동 1층 112,113,114,115호 (성수동2가)","서울특별시"
341348,"휴게음식점",3740000,20200909,"영업/정상",NA,"175.40","투썸플레이스 롯데마트 영통역점","커피숍",175.4,"경기도 수원시 영통구 봉영로 1579, 롯데마트 영통점 1층 (영통동)","경기도"
341506,"휴게음식점",4010000,20200914,"영업/정상",NA,".00","투썸플레이스(시화MTV)","커피숍",132.3,"경기도 시흥시 시화벤처로 222, 경남기전(주) 1층 114호 (정왕동)","경기도"
341556,"휴게음식점",3340000,20200910,"영업/정상",NA,"17.96","투썸플레이스 부산레이어스호텔점","기타 휴게음식점",17.96,"부산광역시 사하구 낙동남로 1395, 1층 (하단동)","부산광역시"
341952,"휴게음식점",3940000,20200917,"영업/정상",NA,"137.28","투썸플레이스 일산장항점","커피숍",137.28,"경기도 고양시 일산동구 무궁화로 43-15, 한강세이프빌오피스텔 1층 108,109호 (장항동)","경기도"
342180,"휴게음식점",3190000,20200916,"영업/정상",NA,"290.40","투썸플레이스 신대방삼거리점","기타 휴게음식점",290.4,"서울특별시 동작구 국사봉1길 32, 성대빌딩 1층 (상도동)","서울특별시"
342326,"휴게음식점",3130000,20200902,"영업/정상",NA,"206.98","투썸플레이스 상암MBC점","기타 휴게음식점",206.98,"서울특별시 마포구 성암로 267 (주)문화방송 1층 (상암동)","서울특별시"
342664,"휴게음식점",3210000,20180918,"영업/정상",NA,"134.63","투썸플레이스 방배카페거리점","커피숍",134.63,"서울특별시 서초구 방배중앙로 204, 리첸시아 방배 1층 110호,111호,114호 (방배동)","서울특별시"
342817,"휴게음식점",5710000,20120716,"영업/정상",NA,".00","투썸플레이스청주성안","커피숍",511.08,"충청북도 청주시 상당구 성안로 8, 2,3층 (북문로1가)","충청북도"
342873,"휴게음식점",5710000,20171211,"영업/정상",NA,"137.38","투썸플레이스나보나스퀘어점","커피숍",137.38,"충청북도 청주시 상당구 상당로 66, 나보나스퀘어 주건축물제1동 1층 101,113호 (문화동)","충청북도"
343042,"휴게음식점",5710000,20171102,"영업/정상",NA,"234.43","투썸플레이스 분평대로점","커피숍",234.43,"충청북도 청주시 서원구 1순환로 1142, 주1동 1층 (분평동)","충청북도"
343044,"휴게음식점",5710000,20171102,"영업/정상",NA,"258.69","투썸플레이스 신봉네거리점","커피숍",258.69,"충청북도 청주시 흥덕구 사운로 301, 1층 103호 (신봉동)","충청북도"
343934,"휴게음식점",5710000,20130411,"영업/정상",NA,"231.60","투썸플레이스 성화(2)점","커피숍",231.6,"충청북도 청주시 서원구 서부로 1346, 1층 (성화동)","충청북도"
343955,"휴게음식점",5710000,20121128,"영업/정상",NA,"728.79","투썸플레이스충북대중문점","커피숍",728.79,"충청북도 청주시 서원구 내수동로 112, 1~4층 (사창동)","충청북도"
343956,"휴게음식점",5710000,20121122,"영업/정상",NA,"233.23","투썸플레이스분평점","커피숍",233.23,"충청북도 청주시 서원구 청남로 1996, 1층 (분평동)","충청북도"
344093,"휴게음식점",5050000,20180917,"영업/정상",NA,"336.80","투썸플레이스 경주용황스타타워점","커피숍",336.8,"경상북도 경주시 광중길 24, 스타타워 1,2층 112,113,206호 (용강동)","경상북도"
344117,"휴게음식점",5710000,20140711,"영업/정상",NA,"160.40","투썸플레이스지웰시티점","커피숍",160.4,"충청북도 청주시 흥덕구 대농로 70, 1층 101호,102호 (복대동)","충청북도"
344149,"휴게음식점",5710000,20130304,"영업/정상",NA,"375.04","투썸플레이스 금천점","커피숍",375.04,"충청북도 청주시 상당구 산성로98번길 8-1 (금천동, 1,2층)","충청북도"
344212,"휴게음식점",5710000,20121207,"영업/정상",NA,"195.09","투썸플레이스청주강서점(2)","커피숍",195.09,"충청북도 청주시 흥덕구 강서로 118 (강서동, 1층(106,107,108호))","충청북도"
344218,"휴게음식점",5710000,20131219,"영업/정상",NA,"263.81","투썸플레이스 청주율량점","커피숍",263.81,"충청북도 청주시 청원구 주성로 263, 1,2층 108,202호 (주중동)","충청북도"
344305,"휴게음식점",5710000,20130625,"영업/정상",NA,"221.22","투썸플레이스청원오창호수공원점","커피숍",221.22,"충청북도 청주시 청원구 오창읍 과학산업2로 373 (103호)","충청북도"
344450,"휴게음식점",5710000,20141028,"영업/정상",NA,"137.50","투썸플레이스산업단지점","커피숍",137.5,"충청북도 청주시 흥덕구 대신로 132, 청주산업단지비즈니스센터주건축물제1동 1층 (송정동)","충청북도"
344573,"휴게음식점",5710000,20140825,"영업/정상",NA,"237.65","투썸플레이스","커피숍",237.65,"충청북도 청주시 흥덕구 덕암로114번길 69, 1층 (봉명동)","충청북도"
344661,"휴게음식점",3060000,20180921,"영업/정상",NA,"226.16","투썸플레이스(서일대점)","커피숍",226.16,"서울특별시 중랑구 용마산로 384, 지층 (면목동)","서울특별시"
344831,"휴게음식점",5050000,20180921,"영업/정상",NA,"155.40","투썸플레이스 경주안강점","커피숍",155.4,"경상북도 경주시 안강읍 산대리 1488-1번지","경상북도"
344991,"휴게음식점",5710000,20160816,"영업/정상",NA,"362.16","투썸플레이스청주율량좋은점","커피숍",362.16,"충청북도 청주시 청원구 1순환로 130, 1~2층 101,102,201,202호 (율량동)","충청북도"
345033,"휴게음식점",5530000,20180702,"영업/정상",NA,"120.54","투썸플레이스 동탄라스플로레스","커피숍",120.54,"경기도 화성시 동탄대로 537, 라스플로레스 1층 1029,1030,1031호 (오산동)","경기도"
345225,"휴게음식점",5530000,20170529,"영업/정상",NA,"161.76","투썸플레이스","커피숍",161.76,"경기도 화성시 10용사로 563, 1층 105,106,107호 (반송동)","경기도"
345270,"휴게음식점",5530000,20180709,"영업/정상",NA,"290.91","투썸플레이스 화성병점점","커피숍",290.91,"경기도 화성시 병점1로 236-12, 1층 일부호 (진안동)","경기도"
345373,"휴게음식점",5530000,20180322,"영업/정상",NA,"30.00","씨지브이 동탄역투썸플레이스","커피숍",30,"경기도 화성시 동탄대로 537, 5층 524일부호 (오산동)","경기도"
345654,"휴게음식점",5530000,20190514,"영업/정상",NA,"167.86","투썸플레이스화성와우리점","커피숍",167.86,"경기도 화성시 봉담읍 와우로 24, 도원프라자 1동 1층 123호","경기도"
345673,"휴게음식점",5530000,20171025,"영업/정상",NA,"148.61","투썸플레이스 봉담 엘패션 타운점","커피숍",148.61,"경기도 화성시 봉담읍 삼천병마로 1079-9, 2층","경기도"
345807,"휴게음식점",5530000,20190125,"영업/정상",NA,"275.68","투썸플레이스 동탄산척점","커피숍",275.68,"경기도 화성시 동탄순환대로 253, 모닝그레이스빌딩1동 1~2층 108,109,204,205호 (산척동)","경기도"
345854,"휴게음식점",5530000,20180109,"영업/정상",NA,"135.73","투썸플레이스 병점역점","커피숍",135.73,"경기도 화성시 떡전골로 98, 화성병점우체국 1층 102~105호 (병점동)","경기도"
345892,"휴게음식점",5530000,20161207,"영업/정상",NA,"185.92","투썸플레이스 동탄2시범단지점","커피숍",185.92,"경기도 화성시 동탄대로시범길 148-58, 107,108,204호 (청계동, 피추프라자)","경기도"
346067,"휴게음식점",4090000,20130724,"영업/정상",NA,"72.70","투썸플레이스 김포홈플러스점","커피숍",72.7,"경기도 김포시 중봉로 14, 2층 (감정동)","경기도"
346093,"휴게음식점",4020000,20180709,"영업/정상",NA,"177.60","투썸플레이스산본역점","커피숍",177.6,"경기도 군포시 산본로323번길 27, 성원빌딩 1층 101호일부호 (산본동)","경기도"
346177,"휴게음식점",4090000,20131220,"영업/정상",NA,"279.19","투썸플레이스 김포고촌점","커피숍",279.19,"경기도 김포시 고촌읍 장차로 3 (1층일부,2층전체)","경기도"
